"","Name","X","Y","FileName2","TurtleAvailable","Species","Direction","CatchSuccess"
"2609","TopRight",81.750506063313,57.592141463851,"2016_0523_152522_037A_Moment1","NoTurtle","LMB","Upstream",NA
"2610","Fish",4.5091766088481,42.5050178202639,"2016_0523_152522_037A_Moment1","NoTurtle","LMB","Upstream",NA
"2611","BottomLeft",0,0,"2016_0523_152522_037A_Moment2","NoTurtle","LMB","Downstream",NA
"2612","BottomRight",59.757922887343,0,"2016_0523_152522_037A_Moment2","NoTurtle","LMB","Downstream",NA
"2613","TopLeft",-27.1087025208448,51.6513075278867,"2016_0523_152522_037A_Moment2","NoTurtle","LMB","Downstream",NA
"2614","TopRight",85.6279302018896,51.6513075278867,"2016_0523_152522_037A_Moment2","NoTurtle","LMB","Downstream",NA
"2615","Fish",26.7466485237823,28.9924349234901,"2016_0523_152522_037A_Moment2","NoTurtle","LMB","Downstream",NA
"2616","BottomLeft",0,0,"2016_0523_152522_037A_Moment3","NoTurtle","LMB","Upstream",NA
"2617","BottomRight",48.5013040081162,0,"2016_0523_152522_037A_Moment3","NoTurtle","LMB","Upstream",NA
"2618","TopLeft",-27.4784181228848,57.0119212183601,"2016_0523_152522_037A_Moment3","NoTurtle","LMB","Upstream",NA
"2619","TopRight",82.1561978124079,57.0119212183601,"2016_0523_152522_037A_Moment3","NoTurtle","LMB","Upstream",NA
"2620","Fish",15.1968105840464,30.6019965505052,"2016_0523_152522_037A_Moment3","NoTurtle","LMB","Upstream",NA
"2621","BottomLeft",0,0,"2016_0523_152522_037A_Moment4","NoTurtle","LMB","Downstream",NA
"2622","BottomRight",55.5106017153159,0,"2016_0523_152522_037A_Moment4","NoTurtle","LMB","Downstream",NA
"2623","TopLeft",-27.7367865489381,46.1070788278725,"2016_0523_152522_037A_Moment4","NoTurtle","LMB","Downstream",NA
"2624","TopRight",88.7363357478792,46.1070788278725,"2016_0523_152522_037A_Moment4","NoTurtle","LMB","Downstream",NA
"2625","Fish",19.8913972324824,13.4759155207726,"2016_0523_152522_037A_Moment4","NoTurtle","LMB","Downstream",NA
"2626","BottomLeft",0,0,"2016_0523_152522_037A_Moment5","NoTurtle","LMB","Downstream",NA
"2627","BottomRight",46.5081899548573,0,"2016_0523_152522_037A_Moment5","NoTurtle","LMB","Downstream",NA
"2628","TopLeft",-29.8853088685464,56.7693758019162,"2016_0523_152522_037A_Moment5","NoTurtle","LMB","Downstream",NA
"2629","TopRight",82.3239817493105,56.7693758019162,"2016_0523_152522_037A_Moment5","NoTurtle","LMB","Downstream",NA
"2630","Fish",15.4192311720778,27.9054143865751,"2016_0523_152522_037A_Moment5","NoTurtle","LMB","Downstream",NA
"2631","BottomLeft",0,0,"2016_0523_153522_038A_Moment1","NoTurtle","LMB","Downstream",NA
"2632","BottomRight",55.7491565372834,0,"2016_0523_153522_038A_Moment1","NoTurtle","LMB","Downstream",NA
"2633","TopLeft",-22.3948593154995,53.6569165687796,"2016_0523_153522_038A_Moment1","NoTurtle","LMB","Downstream",NA
"2634","TopRight",84.3856344666024,53.6569165687796,"2016_0523_153522_038A_Moment1","NoTurtle","LMB","Downstream",NA
"2635","Fish",30.9880140456539,18.84781762285,"2016_0523_153522_038A_Moment1","NoTurtle","LMB","Downstream",NA
"2636","BottomLeft",0,0,"2016_0523_153522_038A_Moment2","NoTurtle","LMB","Downstream",NA
"2637","BottomRight",53.9195478335875,0,"2016_0523_153522_038A_Moment2","NoTurtle","LMB","Downstream",NA
"2638","TopLeft",-26.3191708284616,50.2955176186945,"2016_0523_153522_038A_Moment2","NoTurtle","LMB","Downstream",NA
"2639","TopRight",86.4312496002898,50.2955176186945,"2016_0523_153522_038A_Moment2","NoTurtle","LMB","Downstream",NA
"2640","Fish",27.5308021050689,24.7037698311409,"2016_0523_153522_038A_Moment2","NoTurtle","LMB","Downstream",NA
"2641","BottomLeft",0,0,"2016_0523_154522_039A_Moment1","NoTurtle","SF","Upstream",NA
"2642","BottomRight",52.9663273081721,0,"2016_0523_154522_039A_Moment1","NoTurtle","SF","Upstream",NA
"2643","TopLeft",-24.0501222822686,54.5733321530882,"2016_0523_154522_039A_Moment1","NoTurtle","SF","Upstream",NA
"2644","TopRight",83.7958914130562,54.5733321530882,"2016_0523_154522_039A_Moment1","NoTurtle","SF","Upstream",NA
"2645","Fish",28.3575582905766,11.6643669192479,"2016_0523_154522_039A_Moment1","NoTurtle","SF","Upstream",NA
"2646","BottomLeft",0,0,"2016_0523_154522_039A_Moment2","NoTurtle","LMB","Upstream",NA
"2647","BottomRight",53.9950717257053,0,"2016_0523_154522_039A_Moment2","NoTurtle","LMB","Upstream",NA
"2648","TopLeft",-23.1786080519337,47.5725622676464,"2016_0523_154522_039A_Moment2","NoTurtle","LMB","Upstream",NA
"2649","TopRight",87.9593731178827,47.5725622676464,"2016_0523_154522_039A_Moment2","NoTurtle","LMB","Upstream",NA
"2650","Fish",46.0910139365661,21.8878467583289,"2016_0523_154522_039A_Moment2","NoTurtle","LMB","Upstream",NA
"2651","BottomLeft",0,0,"2016_0523_154522_039A_Moment3","NoTurtle","LMB","Upstream",NA
"2652","BottomRight",56.1011957536855,0,"2016_0523_154522_039A_Moment3","NoTurtle","LMB","Upstream",NA
"2653","TopLeft",-34.0400601265211,52.7452525976569,"2016_0523_154522_039A_Moment3","NoTurtle","LMB","Upstream",NA
"2654","TopRight",84.9584506003338,52.7452525976569,"2016_0523_154522_039A_Moment3","NoTurtle","LMB","Upstream",NA
"2655","Fish",18.2246286802864,23.52623603024,"2016_0523_154522_039A_Moment3","NoTurtle","LMB","Upstream",NA
"2656","BottomLeft",0,0,"2016_0523_155522_040A_Moment1","NoTurtle","LMB","Upstream",NA
"2657","BottomRight",52.1761219872112,0,"2016_0523_155522_040A_Moment1","NoTurtle","LMB","Upstream",NA
"2658","TopLeft",-19.7238416057232,50.648076896214,"2016_0523_155522_040A_Moment1","NoTurtle","LMB","Upstream",NA
"2659","TopRight",86.2251257274537,50.648076896214,"2016_0523_155522_040A_Moment1","NoTurtle","LMB","Upstream",NA
"2660","Fish",41.4242319327174,34.4412914522953,"2016_0523_155522_040A_Moment1","NoTurtle","LMB","Upstream",NA
"2661","BottomLeft",0,0,"2016_0523_155522_040A_Moment2","NoTurtle","LMB","Upstream",NA
"2662","BottomRight",56.8391893499431,0,"2016_0523_155522_040A_Moment2","NoTurtle","LMB","Upstream",NA
"2663","TopLeft",-26.5543444554026,50.2188000861736,"2016_0523_155522_040A_Moment2","NoTurtle","LMB","Upstream",NA
"2664","TopRight",86.4758470204538,50.2188000861736,"2016_0523_155522_040A_Moment2","NoTurtle","LMB","Upstream",NA
"2665","Fish",7.73758156191266,36.7471005955928,"2016_0523_155522_040A_Moment2","NoTurtle","LMB","Upstream",NA
"2666","BottomLeft",0,0,"2016_0523_155522_040A_Moment3","NoTurtle","LMB","Upstream",NA
"2667","BottomRight",50.4746447835096,0,"2016_0523_155522_040A_Moment3","NoTurtle","LMB","Upstream",NA
"2668","TopLeft",-32.2934169448052,50.9233168831433,"2016_0523_155522_040A_Moment3","NoTurtle","LMB","Upstream",NA
"2669","TopRight",86.0628595714724,50.9233168831433,"2016_0523_155522_040A_Moment3","NoTurtle","LMB","Upstream",NA
"2670","Fish",28.8627981057652,28.6448932461173,"2016_0523_155522_040A_Moment3","NoTurtle","LMB","Upstream",NA
"2671","BottomLeft",0,0,"2016_0523_155522_040A_Moment4","NoTurtle","SF","Upstream",NA
"2672","BottomRight",50.0005680687974,0,"2016_0523_155522_040A_Moment4","NoTurtle","SF","Upstream",NA
"2673","TopLeft",-28.3459641110751,48.0499527877503,"2016_0523_155522_040A_Moment4","NoTurtle","SF","Upstream",NA
"2674","TopRight",87.6994984996777,48.0499527877503,"2016_0523_155522_040A_Moment4","NoTurtle","SF","Upstream",NA
"2675","Fish",2.8945787508476,28.9074860542964,"2016_0523_155522_040A_Moment4","NoTurtle","SF","Upstream",NA
"2676","BottomLeft",0,0,"2016_0523_155522_040A_Moment5","NoTurtle","SF","Upstream",NA
"2677","BottomRight",49.6709802161597,0,"2016_0523_155522_040A_Moment5","NoTurtle","SF","Upstream",NA
"2678","TopLeft",-29.6621334224184,50.0501230250544,"2016_0523_155522_040A_Moment5","NoTurtle","SF","Upstream",NA
"2679","TopRight",86.5735824901391,50.0501230250544,"2016_0523_155522_040A_Moment5","NoTurtle","SF","Upstream",NA
"2680","Fish",16.6915337447205,34.6474043035111,"2016_0523_155522_040A_Moment5","NoTurtle","SF","Upstream",NA
"2681","BottomLeft",0,0,"2016_0523_155522_040A_Moment6","NoTurtle","SF","Upstream",NA
"2682","BottomRight",50.3090848956967,0,"2016_0523_155522_040A_Moment6","NoTurtle","SF","Upstream",NA
"2683","TopLeft",-24.1575885465446,51.9764290810679,"2016_0523_155522_040A_Moment6","NoTurtle","SF","Upstream",NA
"2684","TopRight",85.430971081808,51.9764290810679,"2016_0523_155522_040A_Moment6","NoTurtle","SF","Upstream",NA
"2685","Fish",32.0421900994109,35.2316162929232,"2016_0523_155522_040A_Moment6","NoTurtle","SF","Upstream",NA
"2686","BottomLeft",0,0,"2016_0523_155522_040A_Moment7","NoTurtle","SF","Upstream",NA
"2687","BottomRight",52.1827176942591,0,"2016_0523_155522_040A_Moment7","NoTurtle","SF","Upstream",NA
"2688","TopLeft",-26.3793810774161,52.8091554125499,"2016_0523_155522_040A_Moment7","NoTurtle","SF","Upstream",NA
"2689","TopRight",84.9187441299808,52.8091554125499,"2016_0523_155522_040A_Moment7","NoTurtle","SF","Upstream",NA
"2690","Fish",13.6797231542571,37.9604576691889,"2016_0523_155522_040A_Moment7","NoTurtle","SF","Upstream",NA
"2691","BottomLeft",0,0,"2016_0523_155522_040A_Moment8","NoTurtle","LMB","Downstream",NA
"2692","BottomRight",55.4965308066412,0,"2016_0523_155522_040A_Moment8","NoTurtle","LMB","Downstream",NA
"2693","TopLeft",-31.4243166448723,53.0773373861235,"2016_0523_155522_040A_Moment8","NoTurtle","LMB","Downstream",NA
"2694","TopRight",84.7513790802227,53.0773373861235,"2016_0523_155522_040A_Moment8","NoTurtle","LMB","Downstream",NA
"2695","Fish",32.148030025585,14.8385798400214,"2016_0523_155522_040A_Moment8","NoTurtle","LMB","Downstream",NA
"2696","BottomLeft",0,0,"2016_0523_155522_040A_Moment9","NoTurtle","LMB","Downstream",NA
"2697","BottomRight",49.3284644040703,0,"2016_0523_155522_040A_Moment9","NoTurtle","LMB","Downstream",NA
"2698","TopLeft",-27.8101356300914,56.0983704844254,"2016_0523_155522_040A_Moment9","NoTurtle","LMB","Downstream",NA
"2699","TopRight",82.7826843548344,56.0983704844254,"2016_0523_155522_040A_Moment9","NoTurtle","LMB","Downstream",NA
"2700","Fish",36.8473706152563,25.3934377016635,"2016_0523_155522_040A_Moment9","NoTurtle","LMB","Downstream",NA
"2701","BottomLeft",0,0,"2016_0523_160522_041A_Moment1","NoTurtle","LMB","Downstream",NA
"2702","BottomRight",49.4263280124311,0,"2016_0523_160522_041A_Moment1","NoTurtle","LMB","Downstream",NA
"2703","TopLeft",-28.3432560362666,56.2085503822814,"2016_0523_160522_041A_Moment1","NoTurtle","LMB","Downstream",NA
"2704","TopRight",82.7079129462383,56.2085503822814,"2016_0523_160522_041A_Moment1","NoTurtle","LMB","Downstream",NA
"2705","Fish",29.3718833305386,15.3453910765934,"2016_0523_160522_041A_Moment1","NoTurtle","LMB","Downstream",NA
"2706","BottomLeft",0,0,"2016_0523_160522_041A_Moment2","NoTurtle","LMB","Downstream",NA
"2707","BottomRight",53.1926482260222,0,"2016_0523_160522_041A_Moment2","NoTurtle","LMB","Downstream",NA
"2708","TopLeft",-29.0811151900813,56.0851137163446,"2016_0523_160522_041A_Moment2","NoTurtle","LMB","Downstream",NA
"2709","TopRight",82.7916663645847,56.0851137163446,"2016_0523_160522_041A_Moment2","NoTurtle","LMB","Downstream",NA
"2710","Fish",13.9003710055638,9.79745823849516,"2016_0523_160522_041A_Moment2","NoTurtle","LMB","Downstream",NA
"2711","BottomLeft",0,0,"2016_0523_161522_042A_Moment1","NoTurtle","LMB","Downstream",NA
"2712","BottomRight",51.6242329791022,0,"2016_0523_161522_042A_Moment1","NoTurtle","LMB","Downstream",NA
"2713","TopLeft",-22.1450171435057,53.2526649799866,"2016_0523_161522_042A_Moment1","NoTurtle","LMB","Downstream",NA
"2714","TopRight",84.6413236695251,53.2526649799866,"2016_0523_161522_042A_Moment1","NoTurtle","LMB","Downstream",NA
"2715","Fish",27.4571811234408,23.746380163377,"2016_0523_161522_042A_Moment1","NoTurtle","LMB","Downstream",NA
"2716","BottomLeft",0,0,"2016_0523_161522_042A_Moment2","NoTurtle","LMB","Upstream",NA
"2717","BottomRight",51.7152148911062,0,"2016_0523_161522_042A_Moment2","NoTurtle","LMB","Upstream",NA
"2718","TopLeft",-32.9920255159803,47.5040942290541,"2016_0523_161522_042A_Moment2","NoTurtle","LMB","Upstream",NA
"2719","TopRight",87.9963694221367,47.5040942290541,"2016_0523_161522_042A_Moment2","NoTurtle","LMB","Upstream",NA
"2720","Fish",15.9577334203711,20.253396025981,"2016_0523_161522_042A_Moment2","NoTurtle","LMB","Upstream",NA
"2721","BottomLeft",0,0,"2016_0523_161522_042A_Moment3","NoTurtle","LMB","Upstream",NA
"2722","BottomRight",53.2722152348231,0,"2016_0523_161522_042A_Moment3","NoTurtle","LMB","Upstream",NA
"2723","TopLeft",-30.3946190418433,49.32782676132,"2016_0523_161522_042A_Moment3","NoTurtle","LMB","Upstream",NA
"2724","TopRight",86.987157138311,49.32782676132,"2016_0523_161522_042A_Moment3","NoTurtle","LMB","Upstream",NA
"2725","Fish",-1.89391339177675,41.9438515449889,"2016_0523_161522_042A_Moment3","NoTurtle","LMB","Upstream",NA
"2726","BottomLeft",0,0,"2016_0523_161522_042A_Moment4","NoTurtle","LMB","Downstream",NA
"2727","BottomRight",53.60972506707,0,"2016_0523_161522_042A_Moment4","NoTurtle","LMB","Downstream",NA
"2728","TopLeft",-28.748888020007,47.0183445786469,"2016_0523_161522_042A_Moment4","NoTurtle","LMB","Downstream",NA
"2729","TopRight",88.2568709681214,47.0183445786469,"2016_0523_161522_042A_Moment4","NoTurtle","LMB","Downstream",NA
"2730","Fish",19.0517214252279,30.8820809656069,"2016_0523_161522_042A_Moment4","NoTurtle","LMB","Downstream",NA
"2731","BottomLeft",0,0,"2016_0523_161522_042A_Moment5","NoTurtle","LMB","Downstream",NA
"2732","BottomRight",50.7508559604849,0,"2016_0523_161522_042A_Moment5","NoTurtle","LMB","Downstream",NA
"2733","TopLeft",-27.3742509139134,53.2463064897883,"2016_0523_161522_042A_Moment5","NoTurtle","LMB","Downstream",NA
"2734","TopRight",84.6453238235612,53.2463064897883,"2016_0523_161522_042A_Moment5","NoTurtle","LMB","Downstream",NA
"2735","Fish",37.1646791889425,33.086892759192,"2016_0523_161522_042A_Moment5","NoTurtle","LMB","Downstream",NA
"2736","BottomLeft",0,0,"2016_0523_170044_043A_Moment1","NoTurtle","SF","Downstream",NA
"2737","BottomRight",52.4147311528873,0,"2016_0523_170044_043A_Moment1","NoTurtle","SF","Downstream",NA
"2738","TopLeft",-31.248158531891,51.8599813436316,"2016_0523_170044_043A_Moment1","NoTurtle","SF","Downstream",NA
"2739","TopRight",85.5017095445359,51.8599813436316,"2016_0523_170044_043A_Moment1","NoTurtle","SF","Downstream",NA
"2740","Fish",36.4103634770378,13.9168513398366,"2016_0523_170044_043A_Moment1","NoTurtle","SF","Downstream",NA
"2741","BottomLeft",0,0,"2016_0523_171045_044A_Moment1","NoTurtle","LMB","Downstream",NA
"2742","BottomRight",50.5205088136603,0,"2016_0523_171045_044A_Moment1","NoTurtle","LMB","Downstream",NA
"2743","TopLeft",-31.538043706911,52.1033821707776,"2016_0523_171045_044A_Moment1","NoTurtle","LMB","Downstream",NA
"2744","TopRight",85.353603124683,52.1033821707776,"2016_0523_171045_044A_Moment1","NoTurtle","LMB","Downstream",NA
"2745","Fish",15.2128070247339,14.2250337753797,"2016_0523_171045_044A_Moment1","NoTurtle","LMB","Downstream",NA
"2746","BottomLeft",0,0,"2016_0523_171045_044A_Moment2","NoTurtle","LMB","Downstream",NA
"2747","BottomRight",55.8403713635343,0,"2016_0523_171045_044A_Moment2","NoTurtle","LMB","Downstream",NA
"2748","TopLeft",-32.4101411578994,51.7189906697757,"2016_0523_171045_044A_Moment2","NoTurtle","LMB","Downstream",NA
"2749","TopRight",85.5870668039258,51.7189906697757,"2016_0523_171045_044A_Moment2","NoTurtle","LMB","Downstream",NA
"2750","Fish",0.458606871931087,9.3202120111952,"2016_0523_171045_044A_Moment2","NoTurtle","LMB","Downstream",NA
"2751","BottomLeft",0,0,"2016_0523_171045_044A_Moment3","NoTurtle","LMB","Downstream",NA
"2752","BottomRight",55.2273790270932,0,"2016_0523_171045_044A_Moment3","NoTurtle","LMB","Downstream",NA
"2753","TopLeft",-30.9535667593271,51.13502449668,"2016_0523_171045_044A_Moment3","NoTurtle","LMB","Downstream",NA
"2754","TopRight",85.9372402961832,51.13502449668,"2016_0523_171045_044A_Moment3","NoTurtle","LMB","Downstream",NA
"2755","Fish",3.06197226682157,11.3587831895473,"2016_0523_171045_044A_Moment3","NoTurtle","LMB","Downstream",NA
"2756","BottomLeft",0,0,"2016_0523_171045_044A_Moment4","NoTurtle","LMB","Downstream",NA
"2757","BottomRight",55.3062694009932,0,"2016_0523_171045_044A_Moment4","NoTurtle","LMB","Downstream",NA
"2758","TopLeft",-26.6030409608076,54.0279028428907,"2016_0523_171045_044A_Moment4","NoTurtle","LMB","Downstream",NA
"2759","TopRight",84.1485930625056,54.0279028428907,"2016_0523_171045_044A_Moment4","NoTurtle","LMB","Downstream",NA
"2760","Fish",16.6527030899859,38.7957262478474,"2016_0523_171045_044A_Moment4","NoTurtle","LMB","Downstream",NA
"2761","BottomLeft",0,0,"2016_0523_172045_045A_Moment1","NoTurtle","LMB","Downstream",NA
"2762","BottomRight",49.0839041886573,0,"2016_0523_172045_045A_Moment1","NoTurtle","LMB","Downstream",NA
"2763","TopLeft",-27.8146826818319,50.7199060571085,"2016_0523_172045_045A_Moment1","NoTurtle","LMB","Downstream",NA
"2764","TopRight",86.1828934856454,50.7199060571085,"2016_0523_172045_045A_Moment1","NoTurtle","LMB","Downstream",NA
"2765","Fish",21.8147098441937,24.7726047158488,"2016_0523_172045_045A_Moment1","NoTurtle","LMB","Downstream",NA
"2766","BottomLeft",0,0,"2016_0523_172045_045A_Moment2","NoTurtle","LMB","Downstream",NA
"2767","BottomRight",47.2129833025051,0,"2016_0523_172045_045A_Moment2","NoTurtle","LMB","Downstream",NA
"2768","TopLeft",-30.6061275178249,60.2844804024361,"2016_0523_172045_045A_Moment2","NoTurtle","LMB","Downstream",NA
"2769","TopRight",79.7858472575701,60.2844804024361,"2016_0523_172045_045A_Moment2","NoTurtle","LMB","Downstream",NA
"2770","Fish",23.301881905755,25.8011490236227,"2016_0523_172045_045A_Moment2","NoTurtle","LMB","Downstream",NA
"2771","BottomLeft",0,0,"2016_0523_172045_045A_Moment3","NoTurtle","LMB","Downstream",NA
"2772","BottomRight",51.3835911729888,0,"2016_0523_172045_045A_Moment3","NoTurtle","LMB","Downstream",NA
"2773","TopLeft",-23.8320676509063,54.6143610732183,"2016_0523_172045_045A_Moment3","NoTurtle","LMB","Downstream",NA
"2774","TopRight",83.7691564035602,54.6143610732183,"2016_0523_172045_045A_Moment3","NoTurtle","LMB","Downstream",NA
"2775","Fish",12.9931563422313,29.7263541921696,"2016_0523_172045_045A_Moment3","NoTurtle","LMB","Downstream",NA
"2776","BottomLeft",0,0,"2016_0523_172045_045A_Moment4","NoTurtle","LMB","Upstream",NA
"2777","BottomRight",47.0529997577316,0,"2016_0523_172045_045A_Moment4","NoTurtle","LMB","Upstream",NA
"2778","TopLeft",-30.8172174122832,52.3679059245149,"2016_0523_172045_045A_Moment4","NoTurtle","LMB","Upstream",NA
"2779","TopRight",85.1915631332186,52.3679059245149,"2016_0523_172045_045A_Moment4","NoTurtle","LMB","Upstream",NA
"2780","Fish",19.8807345163565,26.1836631634053,"2016_0523_172045_045A_Moment4","NoTurtle","LMB","Upstream",NA
"2781","BottomLeft",0,0,"2016_0523_172045_045A_Moment5","NoTurtle","LMB","Upstream",NA
"2782","BottomRight",58.4439046326275,0,"2016_0523_172045_045A_Moment5","NoTurtle","LMB","Upstream",NA
"2783","TopLeft",-27.0054371269357,53.6804705375111,"2016_0523_172045_045A_Moment5","NoTurtle","LMB","Upstream",NA
"2784","TopRight",84.3706529717022,53.6804705375111,"2016_0523_172045_045A_Moment5","NoTurtle","LMB","Upstream",NA
"2785","Fish",35.3210826864658,35.3010169097226,"2016_0523_172045_045A_Moment5","NoTurtle","LMB","Upstream",NA
"2786","BottomLeft",0,0,"2016_0523_173045_046A_Moment1","NoTurtle","LMB","Downstream",NA
"2787","BottomRight",50.5936980666493,0,"2016_0523_173045_046A_Moment1","NoTurtle","LMB","Downstream",NA
"2788","TopLeft",-30.8898310365161,49.3228392525716,"2016_0523_173045_046A_Moment1","NoTurtle","LMB","Downstream",NA
"2789","TopRight",86.9899852170638,49.3228392525716,"2016_0523_173045_046A_Moment1","NoTurtle","LMB","Downstream",NA
"2790","Fish",27.8157403358358,21.3053995715387,"2016_0523_173045_046A_Moment1","NoTurtle","LMB","Downstream",NA
"2791","BottomLeft",0,0,"2016_0523_173045_046A_Moment1_2","NoTurtle","LMB","Downstream",NA
"2792","BottomRight",60.345561682534,0,"2016_0523_173045_046A_Moment1_2","NoTurtle","LMB","Downstream",NA
"2793","TopLeft",-21.2706161552043,50.052428427448,"2016_0523_173045_046A_Moment1_2","NoTurtle","LMB","Downstream",NA
"2794","TopRight",86.5722496445321,50.052428427448,"2016_0523_173045_046A_Moment1_2","NoTurtle","LMB","Downstream",NA
"2795","Fish",18.2780203712998,43.6798396040391,"2016_0523_173045_046A_Moment1_2","NoTurtle","LMB","Downstream",NA
"2796","BottomLeft",0,0,"2016_0523_173045_046A_Moment2","NoTurtle","LMB","Upstream",NA
"2797","BottomRight",55.650753517705,0,"2016_0523_173045_046A_Moment2","NoTurtle","LMB","Upstream",NA
"2798","TopLeft",-27.8916989509941,49.990234124659,"2016_0523_173045_046A_Moment2","NoTurtle","LMB","Upstream",NA
"2799","TopRight",86.6081779750722,49.990234124659,"2016_0523_173045_046A_Moment2","NoTurtle","LMB","Upstream",NA
"2800","Fish",1.46608049753713,37.4937124803805,"2016_0523_173045_046A_Moment2","NoTurtle","LMB","Upstream",NA
"2801","BottomLeft",0,0,"2016_0523_173045_046A_Moment3","NoTurtle","LMB","Downstream",NA
"2802","BottomRight",57.9706558739797,0,"2016_0523_173045_046A_Moment3","NoTurtle","LMB","Downstream",NA
"2803","TopLeft",-24.0104933208498,51.9399323310653,"2016_0523_173045_046A_Moment3","NoTurtle","LMB","Downstream",NA
"2804","TopRight",85.453165122448,51.9399323310653,"2016_0523_173045_046A_Moment3","NoTurtle","LMB","Downstream",NA
"2805","Fish",26.2638250357089,22.4414833547251,"2016_0523_173045_046A_Moment3","NoTurtle","LMB","Downstream",NA
"2806","BottomLeft",0,0,"2016_0523_173045_046A_Moment4","Turtle","LMB","Upstream",NA
"2807","BottomRight",61.6696919786163,0,"2016_0523_173045_046A_Moment4","Turtle","LMB","Upstream",NA
"2808","TopLeft",-18.1221862494757,38.4685085228637,"2016_0523_173045_046A_Moment4","Turtle","LMB","Upstream",NA
"2809","TopRight",92.3047878066266,38.4685085228637,"2016_0523_173045_046A_Moment4","Turtle","LMB","Upstream",NA
"2810","Fish",76.000816835043,53.7789015210048,"2016_0523_173045_046A_Moment4","Turtle","LMB","Upstream",NA
"2811","BottomLeft",0,0,"2016_0523_182045_051A_Moment1",NA,"SF","Downstream",NA
"2812","BottomRight",68.2792426582625,0,"2016_0523_182045_051A_Moment1",NA,"SF","Downstream",NA
"2813","TopLeft",-22.0973504265543,45.2243081487429,"2016_0523_182045_051A_Moment1",NA,"SF","Downstream",NA
"2814","TopRight",89.1894722064636,45.2243081487429,"2016_0523_182045_051A_Moment1",NA,"SF","Downstream",NA
"2815","Fish",-18.4403487059569,44.0475470433684,"2016_0523_182045_051A_Moment1",NA,"SF","Downstream",NA
"2816","BottomLeft",0,0,"2016_0523_182045_051A_Moment1_2",NA,"SF","Downstream",NA
"2817","BottomRight",64.0539334818446,0,"2016_0523_182045_051A_Moment1_2",NA,"SF","Downstream",NA
"2818","TopLeft",-22.809941060568,42.7449757658997,"2016_0523_182045_051A_Moment1_2",NA,"SF","Downstream",NA
"2819","TopRight",90.4039105723455,42.7449757658997,"2016_0523_182045_051A_Moment1_2",NA,"SF","Downstream",NA
"2820","Fish",-19.1054414127712,41.5517318010681,"2016_0523_182045_051A_Moment1_2",NA,"SF","Downstream",NA
"2821","BottomLeft",0,0,"2016_0524_142908_002A_Moment1","Turtle","CP","Upstream",NA
"2822","BottomRight",71.2250544283254,0,"2016_0524_142908_002A_Moment1","Turtle","CP","Upstream",NA
"2823","TopLeft",-27.8601482433556,43.7743052452581,"2016_0524_142908_002A_Moment1","Turtle","CP","Upstream",NA
"2824","TopRight",89.9100116799846,43.7743052452581,"2016_0524_142908_002A_Moment1","Turtle","CP","Upstream",NA
"2825","Fish",73.6333477454748,52.9781199652969,"2016_0524_142908_002A_Moment1","Turtle","CP","Upstream",NA
"2826","BottomLeft",0,0,"2016_0524_150908_006A_Moment1","Turtle","RH","Downstream",NA
"2827","BottomRight",64.5607568066619,0,"2016_0524_150908_006A_Moment1","Turtle","RH","Downstream",NA
"2828","TopLeft",-24.90184191978,38.9427778797176,"2016_0524_150908_006A_Moment1","Turtle","RH","Downstream",NA
"2829","TopRight",92.1057004262547,38.9427778797176,"2016_0524_150908_006A_Moment1","Turtle","RH","Downstream",NA
"2830","Fish",17.3912613898724,2.62903287637003,"2016_0524_150908_006A_Moment1","Turtle","RH","Downstream",NA
"2831","BottomLeft",0,0,"2016_0524_150908_006A_Moment2","Turtle","RH","Downstream",1
"2832","BottomRight",62.4329733195445,0,"2016_0524_150908_006A_Moment2","Turtle","RH","Downstream",1
"2833","TopLeft",-12.4255595432574,43.589803766292,"2016_0524_150908_006A_Moment2","Turtle","RH","Downstream",1
"2834","TopRight",89.9996055970034,43.589803766292,"2016_0524_150908_006A_Moment2","Turtle","RH","Downstream",1
"2835","Fish",9.24712462935815,-0.363462817212817,"2016_0524_150908_006A_Moment2","Turtle","RH","Downstream",1
"2836","BottomLeft",0,0,"2016_0524_152908_008A_Moment1","Turtle","LMB","Downstream",NA
"2837","BottomRight",75.9420766551673,0,"2016_0524_152908_008A_Moment1","Turtle","LMB","Downstream",NA
"2838","TopLeft",-20.2428305226917,41.7743593111148,"2016_0524_152908_008A_Moment1","Turtle","LMB","Downstream",NA
"2839","TopRight",90.8564962132366,41.7743593111148,"2016_0524_152908_008A_Moment1","Turtle","LMB","Downstream",NA
"2840","Fish",76.1604983892005,28.5273029482467,"2016_0524_152908_008A_Moment1","Turtle","LMB","Downstream",NA
"2841","BottomLeft",0,0,"2016_0524_153908_009A_Moment1","Turtle","RH","Downstream",0
"2842","BottomRight",65.0612716417528,0,"2016_0524_153908_009A_Moment1","Turtle","RH","Downstream",0
"2843","TopLeft",-19.7283971970118,40.4466168567863,"2016_0524_153908_009A_Moment1","Turtle","RH","Downstream",0
"2844","TopRight",91.4552961005558,40.4466168567863,"2016_0524_153908_009A_Moment1","Turtle","RH","Downstream",0
"2845","Fish",9.88565097951679,4.24591815426891,"2016_0524_153908_009A_Moment1","Turtle","RH","Downstream",0
"2846","BottomLeft",0,0,"2016_0524_153908_009A_Moment2","Turtle","RH","Downstream",0
